Job ID,parent,MB-seconds,vcore-seconds,AM Host,WF-Type,WF-Name,Application-Name,Uber job,Number of maps,Number of reduces,Job state,Counters,FILE Number of bytes read,FILE Number of bytes written,FILE Number of read operations,FILE Number of large read operations,FILE Number of write operations,HDFS Number of bytes read,HDFS Number of bytes written,HDFS Number of read operations,HDFS Number of large read operations,HDFS Number of write operations,Launched map tasks,Other local map tasks,Total time spent by all maps in occupied slots ms,TOTAL_LAUNCHED_UBERTASKS,NUM_UBER_SUBMAPS,Total time spent by all map tasks ms,Total vcore-seconds taken by all map tasks,Total megabyte-seconds taken by all map tasks,Map input records,Map output records,Input split bytes,Spilled Records,Failed Shuffles,Merged Map outputs,GC time elapsed ms,CPU time spent ms,Physical memory bytes snapshot,Virtual memory bytes snapshot,Total committed heap usage bytes,Bytes Read,Bytes Written,Application-Type,Start-Time,Finish-Time
_1462211675523_225973,,,,,,,,true,1,0,SUCCEEDED,31,0,119184,0,0,0,118332,167162,311,0,8,1,1,936775,1,1,187355,187355,959257600,1,0,67,0,0,0,297,10350,325087232,1349648384,509607936,0,0,,,
_1462211675523_235740,,1649246,292,hadoop05,hive2,aggregation/aggregate,populateAggregateViewTable,true,1,0,SUCCEEDED,31,0,119184,0,0,0,118332,167164,311,0,8,1,1,1383370,1,1,276674,276674,1416570880,1,0,67,0,0,0,243,11220,326901760,1358688256,498073600,0,0,MAPREDUCE,1463663582407,1463663868978
_1462211675523_236966,,27104039,4812,hadoop04,hive2,aggregation/aggregate,pivotActivities,true,1,0,SUCCEEDED,31,0,119542,0,0,0,118686,167088,311,0,8,1,1,23956395,1,1,4791279,4791279,24531348480,1,0,67,0,0,0,491,40640,289185792,1358438400,430440448,0,0,MAPREDUCE,1463680518154,1463685324477
_1462211675523_226469,,,,,,,,true,1,0,SUCCEEDED,31,0,119542,0,0,0,118686,167090,311,0,8,1,1,12604020,1,1,2520804,2520804,12906516480,1,0,67,0,0,0,606,28260,361603072,1349599232,476053504,0,0,,,
_1462211675523_235678,,594705,105,hadoop04,hive2,aggregation/aggregate,populateAggregateViewTable,true,1,0,SUCCEEDED,31,0,119184,0,0,0,118332,167163,311,0,8,1,1,442270,1,1,88454,88454,452884480,1,0,67,0,0,0,175,8770,315265024,1366487040,508559360,0,0,MAPREDUCE,1463662741340,1463662841167
_1462211675523_211261,,,,,,,,true,1,0,SUCCEEDED,31,0,118696,0,0,0,117844,166981,311,0,8,1,1,49290,1,1,9858,9858,50472960,1,0,67,0,0,0,150,5930,320573440,1373933568,511705088,0,0,,,
_1462211675523_215457,,,,,,,,true,1,0,SUCCEEDED,31,0,118696,0,0,0,117844,166981,311,0,8,1,1,58310,1,1,11662,11662,59709440,1,0,67,0,0,0,182,8040,333664256,1369636864,510132224,0,0,,,
_1462211675523_221047,,,,,,,,true,1,0,SUCCEEDED,31,0,119245,0,0,0,118389,167015,311,0,8,1,1,2870450,1,1,574090,574090,2939340800,1,0,67,0,0,0,172,12240,330534912,1372200960,488112128,0,0,,,
_1462211675523_205211,,,,,,,,true,1,0,SUCCEEDED,31,0,119518,0,0,0,118662,167034,311,0,8,1,1,2000725,1,1,400145,400145,2048742400,1,0,67,0,0,0,171,10320,323350528,1366421504,502267904,0,0,,,
_1462211675523_218139,,,,,,,,true,1,0,SUCCEEDED,31,0,118696,0,0,0,117844,166981,311,0,8,1,1,49960,1,1,9992,9992,51159040,1,0,67,0,0,0,95,6370,320856064,1359532032,510132224,0,0,,,
_1462211675523_243648,,47551246,8443,hadoop04,hive2,aggregation/aggregate,pivotActivities,true,1,0,SUCCEEDED,31,0,119542,0,0,0,118686,167089,311,0,8,1,1,42116190,1,1,8423238,8423238,43126978560,1,0,67,0,0,0,1038,67680,266158080,1368363008,401080320,0,0,MAPREDUCE,1463743058026,1463751494733
_1462211675523_245159,,5503359,977,hadoop05,hive2,aggregation/aggregate,pivotSends,true,1,0,SUCCEEDED,31,0,119512,0,0,0,118656,167014,311,0,8,1,1,4819570,1,1,963914,963914,4935239680,1,0,67,0,0,0,230,13750,323829760,1365499904,497549312,0,0,MAPREDUCE,1463757986572,1463758959299
_1462211675523_215603,,,,,,,,true,1,0,SUCCEEDED,31,0,119245,0,0,0,118389,167015,311,0,8,1,1,468440,1,1,93688,93688,479682560,1,0,67,0,0,0,159,7860,321503232,1366315008,511705088,0,0,,,
_1462211675523_209564,,,,,,,,true,1,0,SUCCEEDED,31,0,119245,0,0,0,118389,167016,311,0,8,1,1,1634620,1,1,326924,326924,1673850880,1,0,67,0,0,0,155,8600,318640128,1359392768,502267904,0,0,,,
_1462211675523_236313,,635306,112,hadoop05,hive2,aggregation/aggregate,populateAggregateViewTable,true,1,0,SUCCEEDED,31,0,119184,0,0,0,118332,167161,311,0,8,1,1,463440,1,1,92688,92688,474562560,1,0,67,0,0,0,314,9690,309657600,1344704512,509083648,0,0,MAPREDUCE,1463671668416,1463671774549
_1462211675523_211467,,,,,,,,true,1,0,SUCCEEDED,31,0,119245,0,0,0,118389,167015,311,0,8,1,1,2686855,1,1,537371,537371,2751339520,1,0,67,0,0,0,291,11740,320466944,1360957440,482344960,0,0,,,
_1462211675523_231923,,,,,,,,true,1,0,SUCCEEDED,31,0,119245,0,0,0,118389,167015,311,0,8,1,1,4857340,1,1,971468,971468,4973916160,1,0,67,0,0,0,555,18040,332128256,1367408640,505937920,0,0,,,
_1462211675523_219337,,,,,,,,true,1,0,SUCCEEDED,31,0,119518,0,0,0,118662,167034,311,0,8,1,1,6207735,1,1,1241547,1241547,6356720640,1,0,67,0,0,0,416,18840,392912896,1344454656,500170752,0,1214,,,
_1462211675523_209714,,,,,,,,true,1,0,SUCCEEDED,31,0,119245,0,0,0,118389,167015,311,0,8,1,1,317275,1,1,63455,63455,324889600,1,0,67,0,0,0,93,6650,319905792,1364918272,509083648,0,0,,,
_1462211675523_243336,,5162668,916,hadoop02,hive2,aggregation/aggregate,pivotSends,true,1,0,SUCCEEDED,31,0,119512,0,0,0,118656,167015,311,0,8,1,1,4511255,1,1,902251,902251,4619525120,1,0,67,0,0,0,297,14850,314011648,1357500416,493355008,0,0,MAPREDUCE,1463740279197,1463741190178
_1462211675523_205934,,,,,,,,true,1,0,SUCCEEDED,31,0,119245,0,0,0,118389,167013,311,0,8,1,1,697060,1,1,139412,139412,713789440,1,0,67,0,0,0,140,5980,321810432,1369788416,512229376,0,384,,,
_1462211675523_226245,,,,,,,,true,1,0,SUCCEEDED,31,0,119245,0,0,0,118389,167015,311,0,8,1,1,1935210,1,1,387042,387042,1981655040,1,0,67,0,0,0,193,11580,323321856,1344421888,503840768,0,0,,,
_1462211675523_213660,,,,,,,,true,1,0,SUCCEEDED,31,0,119518,0,0,0,118662,167035,311,0,8,1,1,4242370,1,1,848474,848474,4344186880,1,0,67,0,0,0,407,15880,386252800,1345478656,488112128,0,0,,,
_1462211675523_211065,,,,,,,,true,1,0,SUCCEEDED,31,0,118696,0,0,0,117844,166981,311,0,8,1,1,66540,1,1,13308,13308,68136960,1,0,67,0,0,0,245,7500,310996992,1344286720,510132224,0,0,,,
_1462211675523_217924,,,,,,,,true,1,0,SUCCEEDED,31,0,119517,0,0,0,118661,167035,311,0,8,1,1,4799695,1,1,959939,959939,4914887680,1,0,67,0,0,0,345,16390,402124800,1346904064,503316480,0,0,,,
_1462211675523_228482,,,,,,,,true,1,0,SUCCEEDED,31,0,119518,0,0,0,118662,167036,311,0,8,1,1,9287910,1,1,1857582,1857582,9510819840,1,0,67,0,0,0,272,21340,363593728,1355878400,463470592,0,1214,,,
_1462211675523_241452,,29747418,5281,hadoop05,hive2,aggregation/aggregate,pivotUnsubs,true,1,0,SUCCEEDED,31,0,119518,0,0,0,118662,167038,311,0,8,1,1,26330335,1,1,5266067,5266067,26962263040,1,0,67,0,0,0,668,45070,298180608,1349701632,421527552,0,0,MAPREDUCE,1463722569084,1463727845291
_1462211675523_216138,,,,,,,,true,1,0,SUCCEEDED,31,0,119542,0,0,0,118686,167088,311,0,8,1,1,9554145,1,1,1910829,1910829,9783444480,1,0,67,0,0,0,413,23330,384114688,1368002560,488636416,0,0,,,
_1462211675523_221810,,,,,,,,true,1,0,SUCCEEDED,31,0,119512,0,0,0,118656,167012,311,0,8,1,1,2012300,1,1,402460,402460,2060595200,1,0,67,0,0,0,318,9350,310587392,1354158080,514326528,0,0,,,
_1462211675523_212977,,,,,,,,true,1,0,SUCCEEDED,31,0,118696,0,0,0,117844,166981,311,0,8,1,1,53440,1,1,10688,10688,54722560,1,0,67,0,0,0,129,4770,318885888,1374789632,508035072,0,0,,,
_1462211675523_215138,,,,,,,,true,1,0,SUCCEEDED,31,0,118696,0,0,0,117844,166981,311,0,8,1,1,52840,1,1,10568,10568,54108160,1,0,67,0,0,0,94,6530,308592640,1345200128,509083648,0,0,,,
_1462211675523_231680,,,,,,,,true,1,0,SUCCEEDED,31,0,119245,0,0,0,118389,167014,311,0,8,1,1,455580,1,1,91116,91116,466513920,1,0,67,0,0,0,239,8370,307175424,1359015936,508559360,0,0,,,
_1462211675523_210095,,,,,,,,true,1,0,SUCCEEDED,31,0,118696,0,0,0,117844,166981,311,0,8,1,1,50545,1,1,10109,10109,51758080,1,0,67,0,0,0,63,4770,309841920,1359851520,508559360,0,0,,,
_1462211675523_235558,,,,,,,,true,1,0,SUCCEEDED,31,0,119512,0,0,0,118656,167014,311,0,8,1,1,418430,1,1,83686,83686,428472320,1,0,67,0,0,0,132,8410,308584448,1364332544,508035072,0,898,,,
_1462211675523_205668,,,,,,,,true,1,0,SUCCEEDED,31,0,119184,0,0,0,118332,167164,311,0,8,1,1,464640,1,1,92928,92928,475791360,1,0,67,0,0,0,64,6670,311336960,1357008896,506986496,0,0,,,
_1462211675523_222118,,,,,,,,true,1,0,SUCCEEDED,31,0,119245,0,0,0,118389,167012,311,0,8,1,1,1571480,1,1,314296,314296,1609195520,1,0,67,0,0,0,296,11320,327421952,1376321536,499122176,0,0,,,
_1462211675523_208641,,,,,,,,true,1,0,SUCCEEDED,31,0,119245,0,0,0,118389,167015,311,0,8,1,1,463475,1,1,92695,92695,474598400,1,0,67,0,0,0,186,8250,316149760,1362870272,506986496,0,0,,,
_1462211675523_207805,,,,,,,,true,1,0,SUCCEEDED,31,0,119184,0,0,0,118332,167162,311,0,8,1,1,586185,1,1,117237,117237,600253440,1,0,67,0,0,0,160,9510,314208256,1346867200,508035072,0,400,,,
_1462211675523_226702,,,,,,,,true,1,0,SUCCEEDED,31,0,119184,0,0,0,118332,167164,311,0,8,1,1,959045,1,1,191809,191809,982062080,1,0,67,0,0,0,326,11100,324636672,1368211456,511180800,0,0,,,
_1462211675523_233951,,,,,,,,true,1,0,SUCCEEDED,31,0,119518,0,0,0,118662,167036,311,0,8,1,1,17826310,1,1,3565262,3565262,18254141440,1,0,67,0,0,0,515,34660,316678144,1365823488,449839104,0,0,,,
_1462211675523_206334,,,,,,,,true,1,0,SUCCEEDED,31,0,119245,0,0,0,118389,167015,311,0,8,1,1,1678860,1,1,335772,335772,1719152640,1,0,67,0,0,0,148,10460,320184320,1363230720,503840768,0,0,,,
_1462211675523_205947,,,,,,,,true,1,0,SUCCEEDED,31,0,119245,0,0,0,118389,167014,311,0,8,1,1,277470,1,1,55494,55494,284129280,1,0,67,0,0,0,66,5800,317706240,1362206720,509083648,0,0,,,
_1462211675523_205835,,,,,,,,true,1,0,SUCCEEDED,31,0,119512,0,0,0,118656,167015,311,0,8,1,1,342650,1,1,68530,68530,350873600,1,0,67,0,0,0,90,6670,317685760,1362808832,509083648,0,0,,,
_1462211675523_208221,,,,,,,,true,1,0,SUCCEEDED,31,0,118696,0,0,0,117844,166979,311,0,8,1,1,57745,1,1,11549,11549,59130880,1,0,67,0,0,0,175,5280,319782912,1345470464,509607936,0,0,,,
_1462211675523_206241,,,,,,,,true,1,0,SUCCEEDED,31,0,119518,0,0,0,118662,167035,311,0,8,1,1,1199505,1,1,239901,239901,1228293120,1,0,67,0,0,0,84,7430,319180800,1345388544,497549312,0,0,,,
_1462211675523_234892,,,,,,,,true,1,0,SUCCEEDED,31,0,119245,0,0,0,118389,167014,311,0,8,1,1,416615,1,1,83323,83323,426613760,1,0,67,0,0,0,130,8190,315207680,1359130624,509083648,0,0,,,
_1462211675523_238896,,109604,19,hadoop05,hive2,aggregation/aggregate,createArchiveViews,true,1,0,SUCCEEDED,31,0,119286,0,0,0,118430,167075,311,0,8,1,1,21725,1,1,4345,4345,22246400,1,0,67,0,0,0,53,4030,302702592,1367396352,508035072,0,0,MAPREDUCE,1463699561000,1463699574105
_1462211675523_237688,,5913538,1049,hadoop02,hive2,aggregation/aggregate,pivotSends,true,1,0,SUCCEEDED,31,0,119512,0,0,0,118656,167016,311,0,8,1,1,5178710,1,1,1035742,1035742,5302999040,1,0,67,0,0,0,315,16030,321175552,1348378624,473432064,0,898,MAPREDUCE,1463687463472,1463688507306
_1462211675523_227429,,,,,,,,true,1,0,SUCCEEDED,31,0,119183,0,0,0,118331,167164,311,0,8,1,1,579700,1,1,115940,115940,593612800,1,0,67,0,0,0,59,5550,320122880,1364033536,511705088,0,0,,,
_1462211675523_216376,,,,,,,,true,1,0,SUCCEEDED,31,0,119245,0,0,0,118389,167016,311,0,8,1,1,2713325,1,1,542665,542665,2778444800,1,0,67,0,0,0,198,11810,329236480,1354301440,486014976,0,0,,,
_1462211675523_237025,,181620,32,hadoop02,hive2,aggregation/aggregate,preparation,true,1,0,SUCCEEDED,31,0,118696,0,0,0,117844,166981,311,0,8,1,1,69710,1,1,13942,13942,71383040,1,0,67,0,0,0,183,8040,314863616,1369210880,510132224,0,0,MAPREDUCE,1463680987902,1463681014102
_1462211675523_206514,,,,,,,,true,1,0,SUCCEEDED,31,0,118696,0,0,0,117844,166981,311,0,8,1,1,58010,1,1,11602,11602,59402240,1,0,67,0,0,0,176,7790,330162176,1367703552,510656512,0,0,,,
_1462211675523_225213,,,,,,,,true,1,0,SUCCEEDED,31,0,119245,0,0,0,118389,167015,311,0,8,1,1,2767655,1,1,553531,553531,2834078720,1,0,67,0,0,0,370,13670,335171584,1370349568,498597888,0,0,,,
_1462211675523_215169,,,,,,,,true,1,0,SUCCEEDED,31,0,119245,0,0,0,118389,167016,311,0,8,1,1,2088815,1,1,417763,417763,2138946560,1,0,67,0,0,0,185,11040,321269760,1360355328,498073600,0,0,,,
_1462211675523_214082,,,,,,,,true,1,0,SUCCEEDED,31,0,119286,0,0,0,118430,167077,311,0,8,1,1,18435,1,1,3687,3687,18877440,1,0,67,0,0,0,36,2840,305926144,1363939328,508559360,0,1214,,,
_1462211675523_234199,,,,,,,,true,1,0,SUCCEEDED,31,0,118695,0,0,0,117843,166981,311,0,8,1,1,54820,1,1,10964,10964,56135680,1,0,67,0,0,0,98,6670,325193728,1359876096,511705088,0,0,,,
_1462211675523_245352,,135843,24,hadoop04,hive2,aggregation/aggregate,preparation,true,1,0,SUCCEEDED,31,0,118696,0,0,0,117844,166979,311,0,8,1,1,50685,1,1,10137,10137,51901440,1,0,67,0,0,0,89,6220,307781632,1358249984,508559360,0,1214,MAPREDUCE,1463770058398,1463770076520
_1462211675523_245219,,175678,31,hadoop06,hive2,aggregation/aggregate,preparation,true,1,0,SUCCEEDED,31,0,118696,0,0,0,117844,166978,311,0,8,1,1,55270,1,1,11054,11054,56596480,1,0,67,0,0,0,81,4690,292184064,1356591104,508559360,0,0,MAPREDUCE,1463761073490,1463761099943
_1462211675523_243832,,24117958,4282,hadoop05,hive2,aggregation/aggregate,pivotActivities,true,1,0,SUCCEEDED,31,0,119542,0,0,0,118686,167089,311,0,8,1,1,21304950,1,1,4260990,4260990,21816268800,1,0,67,0,0,0,510,37890,306061312,1364680704,437256192,0,0,MAPREDUCE,1463744642591,1463748921969
_1462211675523_222007,,,,,,,,true,1,0,SUCCEEDED,31,0,119245,0,0,0,118389,167014,311,0,8,1,1,3565805,1,1,713161,713161,3651384320,1,0,67,0,0,0,345,14170,322895872,1360470016,501219328,0,0,,,
_1462211675523_227463,,,,,,,,true,1,0,SUCCEEDED,31,0,119518,0,0,0,118662,167035,311,0,8,1,1,3797115,1,1,759423,759423,3888245760,1,0,67,0,0,0,268,15630,325382144,1359130624,492830720,0,0,,,
_1462211675523_212083,,,,,,,,true,1,0,SUCCEEDED,31,0,119245,0,0,0,118389,167016,311,0,8,1,1,4179930,1,1,835986,835986,4280248320,1,0,67,0,0,0,194,14110,330420224,1357516800,489160704,0,0,,,
_1462211675523_209062,,,,,,,,true,1,0,SUCCEEDED,31,0,119512,0,0,0,118656,167015,311,0,8,1,1,638125,1,1,127625,127625,653440000,1,0,67,0,0,0,76,6950,323571712,1364561920,506986496,0,0,,,
_1462211675523_219510,,,,,,,,true,1,0,SUCCEEDED,31,0,119542,0,0,0,118686,167089,311,0,8,1,1,6005895,1,1,1201179,1201179,6150036480,1,0,67,0,0,0,323,17750,388489216,1367007232,483393536,0,0,,,
_1462211675523_245177,,10150587,1802,hadoop06,hive2,aggregation/aggregate,pivotUnsubs,true,1,0,SUCCEEDED,31,0,119518,0,0,0,118662,167031,311,0,8,1,1,8927160,1,1,1785432,1785432,9141411840,1,0,67,0,0,0,293,22510,303050752,1357840384,480772096,0,0,MAPREDUCE,1463758964583,1463760759788
_1462211675523_207793,,,,,,,,true,1,0,SUCCEEDED,31,0,119245,0,0,0,118389,167014,311,0,8,1,1,1913585,1,1,382717,382717,1959511040,1,0,67,0,0,0,140,8780,324382720,1366892544,501219328,0,0,,,
_1462211675523_226958,,,,,,,,true,1,0,SUCCEEDED,31,0,119286,0,0,0,118430,167077,311,0,8,1,1,23350,1,1,4670,4670,23910400,1,0,67,0,0,0,90,3600,313528320,1344286720,508035072,0,1214,,,
_1462211675523_220913,,,,,,,,true,1,0,SUCCEEDED,31,0,119518,0,0,0,118662,167034,311,0,8,1,1,2345100,1,1,469020,469020,2401382400,1,0,67,0,0,0,395,14030,328065024,1365807104,493879296,0,0,,,
_1462211675523_214269,,,,,,,,true,1,0,SUCCEEDED,31,0,119184,0,0,0,118332,167163,311,0,8,1,1,274105,1,1,54821,54821,280683520,1,0,67,0,0,0,60,6550,309444608,1356623872,506462208,0,0,,,
_1462211675523_227553,,,,,,,,true,1,0,SUCCEEDED,31,0,119518,0,0,0,118662,167034,311,0,8,1,1,5444090,1,1,1088818,1088818,5574748160,1,0,67,0,0,0,324,16080,397234176,1344552960,484966400,0,0,,,
_1462211675523_208593,,,,,,,,true,1,0,SUCCEEDED,31,0,119245,0,0,0,118389,167016,311,0,8,1,1,340655,1,1,68131,68131,348830720,1,0,67,0,0,0,207,7620,308834304,1354805248,507510784,0,898,,,
_1462211675523_207749,,,,,,,,true,1,0,SUCCEEDED,31,0,119245,0,0,0,118389,167013,311,0,8,1,1,752550,1,1,150510,150510,770611200,1,0,67,0,0,0,60,6510,322707456,1364946944,510132224,0,0,,,
_1462211675523_217608,,,,,,,,true,1,0,SUCCEEDED,31,0,119245,0,0,0,118389,167015,311,0,8,1,1,2853050,1,1,570610,570610,2921523200,1,0,67,0,0,0,218,12980,326590464,1366945792,482344960,0,0,,,
_1462211675523_207359,,,,,,,,true,1,0,SUCCEEDED,31,0,118696,0,0,0,117844,166981,311,0,8,1,1,45160,1,1,9032,9032,46243840,1,0,67,0,0,0,56,4900,321191936,1370107904,509607936,0,0,,,
_1462211675523_224094,,,,,,,,true,1,0,SUCCEEDED,31,0,118696,0,0,0,117844,166981,311,0,8,1,1,71655,1,1,14331,14331,73374720,1,0,67,0,0,0,160,7180,314941440,1344389120,511180800,0,0,,,
_1462211675523_210276,,,,,,,,true,1,0,SUCCEEDED,31,0,119286,0,0,0,118430,167077,311,0,8,1,1,17825,1,1,3565,3565,18252800,1,0,67,0,0,0,50,3300,303071232,1357463552,508035072,0,0,,,
_1462211675523_245415,,4545474,807,hadoop05,hive2,aggregation/aggregate,populateAggregateViewTable,true,1,0,SUCCEEDED,31,0,119184,0,0,0,118332,167163,311,0,8,1,1,3959665,1,1,791933,791933,4054696960,1,0,67,0,0,0,318,16130,326832128,1344843776,489160704,0,0,MAPREDUCE,1463773981330,1463774786812
_1462211675523_245310,,158354,28,hadoop05,hive2,aggregation/aggregate,preparation,true,1,0,SUCCEEDED,31,0,118696,0,0,0,117844,166979,311,0,8,1,1,52920,1,1,10584,10584,54190080,1,0,67,0,0,0,123,7100,316682240,1363984384,511705088,0,0,MAPREDUCE,1463767103548,1463767131497
_1462211675523_218992,,,,,,,,true,1,0,SUCCEEDED,31,0,119518,0,0,0,118662,167036,311,0,8,1,1,4614490,1,1,922898,922898,4725237760,1,0,67,0,0,0,319,16760,388980736,1344294912,498073600,0,0,,,
_1462211675523_233882,,,,,,,,true,1,0,SUCCEEDED,31,0,119512,0,0,0,118656,167014,311,0,8,1,1,438305,1,1,87661,87661,448824320,1,0,67,0,0,0,173,8380,314757120,1357336576,508035072,0,0,,,
_1462211675523_207910,,,,,,,,true,1,0,SUCCEEDED,31,0,119286,0,0,0,118430,167075,311,0,8,1,1,17500,1,1,3500,3500,17920000,1,0,67,0,0,0,37,3180,311459840,1363050496,508035072,0,0,,,
_1462211675523_216980,,,,,,,,true,1,0,SUCCEEDED,31,0,119184,0,0,0,118332,167166,311,0,8,1,1,1634795,1,1,326959,326959,1674030080,1,0,67,0,0,0,373,11830,323624960,1357049856,515899392,0,0,,,
_1462211675523_226782,,,,,,,,true,1,0,SUCCEEDED,31,0,119518,0,0,0,118662,167035,311,0,8,1,1,5152700,1,1,1030540,1030540,5276364800,1,0,67,0,0,0,299,16770,391868416,1358712832,503316480,0,0,,,
_1462211675523_226212,,,,,,,,true,1,0,SUCCEEDED,31,0,119244,0,0,0,118388,167015,311,0,8,1,1,532035,1,1,106407,106407,544803840,1,0,67,0,0,0,135,8780,310853632,1363169280,509083648,0,0,,,
_1462211675523_210106,,,,,,,,true,1,0,SUCCEEDED,31,0,119245,0,0,0,118389,167015,311,0,8,1,1,3220220,1,1,644044,644044,3297505280,1,0,67,0,0,0,131,11300,389230592,1356603392,498073600,0,0,,,
_1462211675523_209103,,,,,,,,true,1,0,SUCCEEDED,31,0,119184,0,0,0,118332,167164,311,0,8,1,1,324250,1,1,64850,64850,332032000,1,0,67,0,0,0,65,6090,318984192,1356185600,506986496,0,0,,,
_1462211675523_227738,,,,,,,,true,1,0,SUCCEEDED,31,0,119512,0,0,0,118656,167015,311,0,8,1,1,1910970,1,1,382194,382194,1956833280,1,0,67,0,0,0,155,11100,329129984,1366900736,500695040,0,0,,,
_1462211675523_224654,,,,,,,,true,1,0,SUCCEEDED,31,0,118696,0,0,0,117844,166981,311,0,8,1,1,60560,1,1,12112,12112,62013440,1,0,67,0,0,0,284,8170,308633600,1345081344,511180800,0,0,,,
_1462211675523_225011,,,,,,,,true,1,0,SUCCEEDED,31,0,119518,0,0,0,118662,167035,311,0,8,1,1,8478295,1,1,1695659,1695659,8681774080,1,0,67,0,0,0,486,22090,395108352,1367187456,473432064,0,0,,,
_1462211675523_222134,,,,,,,,true,1,0,SUCCEEDED,31,0,119542,0,0,0,118686,167088,311,0,8,1,1,15197140,1,1,3039428,3039428,15561871360,1,0,67,0,0,0,429,29500,335814656,1359282176,443547648,0,0,,,
_1462211675523_225461,,,,,,,,true,1,0,SUCCEEDED,31,0,119286,0,0,0,118430,167077,311,0,8,1,1,25150,1,1,5030,5030,25753600,1,0,67,0,0,0,81,7030,318152704,1344278528,510656512,0,0,,,
_1462211675523_208122,,,,,,,,true,1,0,SUCCEEDED,31,0,119512,0,0,0,118656,167013,311,0,8,1,1,1377945,1,1,275589,275589,1411015680,1,0,67,0,0,0,191,9520,321740800,1366290432,501743616,0,0,,,
_1462211675523_241663,,2444192,433,hadoop06,hive2,aggregation/aggregate,populateAggregateViewTable,true,1,0,SUCCEEDED,31,0,119184,0,0,0,118332,167163,311,0,8,1,1,2077610,1,1,415522,415522,2127472640,1,0,67,0,0,0,406,14460,321122304,1344110592,515899392,0,0,MAPREDUCE,1463724585316,1463725013252
_1462211675523_219578,,,,,,,,true,1,0,SUCCEEDED,31,0,119245,0,0,0,118389,167016,311,0,8,1,1,2472265,1,1,494453,494453,2531599360,1,0,67,0,0,0,373,12680,328339456,1348505600,495976448,0,0,,,
_1462211675523_226559,,,,,,,,true,1,0,SUCCEEDED,31,0,119245,0,0,0,118389,167014,311,0,8,1,1,403750,1,1,80750,80750,413440000,1,0,67,0,0,0,90,7350,307744768,1348857856,508035072,0,0,,,
_1462211675523_236029,,13301066,2361,hadoop06,hive2,aggregation/aggregate,pivotActivities,true,1,0,SUCCEEDED,31,0,119542,0,0,0,118686,167087,311,0,8,1,1,11733925,1,1,2346785,2346785,12015539200,1,0,67,0,0,0,346,26120,349130752,1358864384,468189184,0,0,MAPREDUCE,1463667431252,1463669786371
_1462211675523_228824,,,,,,,,true,1,0,SUCCEEDED,31,0,118696,0,0,0,117844,166981,311,0,8,1,1,59920,1,1,11984,11984,61358080,1,0,67,0,0,0,159,7280,310104064,1347547136,511705088,0,0,,,
_1462211675523_217221,,,,,,,,true,1,0,SUCCEEDED,31,0,118696,0,0,0,117844,166978,311,0,8,1,1,54615,1,1,10923,10923,55925760,1,0,67,0,0,0,106,6610,307339264,1357193216,508035072,0,0,,,
_1462211675523_208210,,,,,,,,true,1,0,SUCCEEDED,31,0,119512,0,0,0,118656,167013,311,0,8,1,1,1542540,1,1,308508,308508,1579560960,1,0,67,0,0,0,129,9680,329154560,1362608128,515899392,0,0,,,
_1462211675523_219106,,,,,,,,true,1,0,SUCCEEDED,31,0,119184,0,0,0,118332,167162,311,0,8,1,1,461590,1,1,92318,92318,472668160,1,0,67,0,0,0,146,8940,316887040,1344290816,509607936,0,0,,,
_1462211675523_207502,,,,,,,,true,1,0,SUCCEEDED,31,0,119518,0,0,0,118662,167033,311,0,8,1,1,1592205,1,1,318441,318441,1630417920,1,0,67,0,0,0,208,10650,319090688,1352921088,499122176,0,0,,,
_1462211675523_214135,,,,,,,,true,1,0,SUCCEEDED,31,0,119542,0,0,0,118686,167087,311,0,8,1,1,5385540,1,1,1077108,1077108,5514792960,1,0,67,0,0,0,187,14150,383918080,1364733952,472907776,0,0,,,
_1462211675523_222437,,,,,,,,true,1,0,SUCCEEDED,31,0,119512,0,0,0,118656,167014,311,0,8,1,1,431805,1,1,86361,86361,442168320,1,0,67,0,0,0,191,8420,316039168,1366048768,510132224,0,0,,,
_1462211675523_210718,,,,,,,,true,1,0,SUCCEEDED,31,0,119285,0,0,0,118429,167075,311,0,8,1,1,24850,1,1,4970,4970,25446400,1,0,67,0,0,0,35,3050,315404288,1370927104,508559360,0,0,,,
_1462211675523_224932,,,,,,,,true,1,0,SUCCEEDED,31,0,119512,0,0,0,118656,167017,311,0,8,1,1,3175375,1,1,635075,635075,3251584000,1,0,67,0,0,0,188,12670,323637248,1364480000,497025024,0,0,,,
_1462211675523_226769,,,,,,,,true,1,0,SUCCEEDED,31,0,119512,0,0,0,118656,167015,311,0,8,1,1,1817210,1,1,363442,363442,1860823040,1,0,67,0,0,0,195,10550,329809920,1365848064,497025024,0,0,,,
_1462211675523_222453,,,,,,,,true,1,0,SUCCEEDED,31,0,119542,0,0,0,118686,167088,311,0,8,1,1,7437280,1,1,1487456,1487456,7615774720,1,0,67,0,0,0,376,19880,383381504,1367842816,479199232,0,0,,,
_1462211675523_212901,,,,,,,,true,1,0,SUCCEEDED,31,0,119518,0,0,0,118662,167034,311,0,8,1,1,2387460,1,1,477492,477492,2444759040,1,0,67,0,0,0,233,12120,333062144,1362104320,487587840,0,0,,,
