Job ID,parent,MB-seconds,vcore-seconds,AM Host,WF-Type,WF-Name,Application-Name,Uber job,Number of maps,Number of reduces,Job state,Counters,FILE Number of bytes read,FILE Number of bytes written,FILE Number of read operations,FILE Number of large read operations,FILE Number of write operations,HDFS Number of bytes read,HDFS Number of bytes written,HDFS Number of read operations,HDFS Number of large read operations,HDFS Number of write operations,Launched map tasks,Other local map tasks,Total time spent by all maps in occupied slots ms,TOTAL_LAUNCHED_UBERTASKS,NUM_UBER_SUBMAPS,Total time spent by all map tasks ms,Total vcore-seconds taken by all map tasks,Total megabyte-seconds taken by all map tasks,Map input records,Map output records,Input split bytes,Spilled Records,Failed Shuffles,Merged Map outputs,GC time elapsed ms,CPU time spent ms,Physical memory bytes snapshot,Virtual memory bytes snapshot,Total committed heap usage bytes,Bytes Read,Bytes Written,Application-Type,Start-Time,Finish-Time,Launched reduce tasks,Rack-local map tasks,Total time spent by all reduces in occupied slots ms,Total time spent by all reduce tasks ms,Total vcore-seconds taken by all reduce tasks,Total megabyte-seconds taken by all reduce tasks,Map output bytes,Map output materialized bytes,Combine input records,Combine output records,Reduce input groups,Reduce shuffle bytes,Reduce input records,Reduce output records,Shuffled Maps,BAD_ID,CONNECTION,IO_ERROR,WRONG_LENGTH,WRONG_MAP,WRONG_REDUCE,Killed reduce tasks,Data-local map tasks,CREATED_FILES,DESERIALIZE_ERRORS,RECORDS_IN,RECORDS_OUT_0,RECORDS_OUT_INTERMEDIATE,SKEWJOINFOLLOWUPJOBS,RECORDS_OUT_1_default.a_activity,RECORDS_OUT_1_default.v_activity,RECORDS_OUT_1_default.r_activity_archive_parquet,RECORDS_OUT_1_default.r_send_archive_parquet,Failed reduce tasks
_1462211675523_208713,,,,,,,,true,1,0,SUCCEEDED,31,0,119518,0,0,0,118662,167034,311,0,8,1,1,1591510,1,1,318302,318302,1629706240,1,0,67,0,0,0,234,9000,321921024,1362722816,501219328,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_1462211675523_245187,,118829,21,hadoop04,,,,true,1,0,SUCCEEDED,31,0,119286,0,0,0,118430,167074,311,0,8,1,1,20710,1,1,4142,4142,21207040,1,0,67,0,0,0,59,3760,307490816,1344262144,508035072,0,0,MAPREDUCE,1463759499750,1463759513199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_1462211675523_207684,,,,,,,,true,1,0,SUCCEEDED,31,0,119518,0,0,0,118662,167035,311,0,8,1,1,1225780,1,1,245156,245156,1255198720,1,0,67,0,0,0,184,8400,318550016,1366769664,494927872,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_1462211675523_208651,_1462211675523_208641,,,,,,,false,1,10,SUCCEEDED,49,200,2732520,0,0,0,97310,20,26,0,10,1,,41885,,,8377,8377,42890240,0,0,305,0,0,10,619,34360,5975859200,101747343360,22641901568,0,0,,,,10,1,704000,70400,70400,720896000,0,160,0,0,0,160,0,0,10,0,0,0,0,0,0,,,,,,,,,,,,,
_1462211675523_236309,_1462211675523_236210,,,,,,,false,1,10,SUCCEEDED,50,200,2773174,0,0,0,102083,20,26,0,10,1,,42760,,,8552,8552,43786240,0,0,305,0,0,10,808,38980,5933953024,101806927872,22641901568,0,0,,,,11,1,1008570,100857,100857,1032775680,0,160,0,0,0,160,0,0,10,0,0,0,0,0,0,1,,,,,,,,,,,,
_1462211675523_223786,_1462211675523_223785,,,,,,,false,41,175,SUCCEEDED,56,4023576737,7235839925,0,0,0,2887183089,12980849601,2880,0,350,41,,18693555,,,3738711,3738711,19142200320,155339684,155134241,66417,341766023,0,7175,55164,6507030,218303225856,1903169732608,482977775616,0,0,,,,176,7,35477940,3547794,3547794,36329410560,13826696724,3238490392,0,0,155025450,3238490392,155134241,0,7175,0,0,0,0,0,0,1,34,175,0,155339684,155025450,155134241,,,,,,
_1462211675523_235277,_1462211675523_235138,,,,,,,false,1,10,SUCCEEDED,49,200,2831101,0,0,0,96375,20,26,0,10,1,,27160,,,5432,5432,27811840,0,0,305,0,0,10,610,32840,5899431936,101774942208,22641901568,0,0,,,,10,1,720710,72071,72071,738007040,0,160,0,0,0,160,0,0,10,0,0,0,0,0,0,,,,,,,,,,,,,
_1462211675523_223632,_1462211675523_223593,,,,,,,false,6,10,SUCCEEDED,56,649690337,1303348600,0,0,0,1567286580,686697523,406,0,31,6,,793240,,,158648,158648,812277760,9051253,9051253,14630,18102506,0,60,5050,449770,26608308224,127820857344,46383235072,0,0,,,,12,2,3264740,326474,326474,3343093760,1488702797,649706305,0,0,10,649706305,9051253,0,60,0,0,0,0,0,0,2,4,10,0,9051253,,9051253,,,,,9051253,
_1462211675523_222649,_1462211675523_222646,,,,,,,false,52,228,SUCCEEDED,56,5867758801,10072637311,0,0,0,3817823849,16924659790,8120,0,456,52,,24013695,,,4802739,4802739,24590023680,203157274,202914128,204347,464328702,0,11856,62840,8170960,286106689536,2473117696000,624388210688,0,0,,,,229,9,43113750,4311375,4311375,44148480000,18049161595,4367475623,0,0,202873380,4367475623,202914128,0,11856,0,0,0,0,0,0,1,43,228,0,203157274,202873380,202914128,,,,,,
_1462211675523_212075,_1462211675523_212037,,,,,,,false,1,3,SUCCEEDED,55,23348664,47735141,0,0,0,162650621,22131709,22,0,9,1,,190285,,,38057,38057,194851840,1137356,1137356,465,2274712,0,3,1015,92240,5059895296,34142257152,10259267584,0,0,,,,4,,1182270,118227,118227,1210644480,153082536,23348652,0,0,2,23348652,1137356,0,3,0,0,0,0,0,0,1,1,2,0,1137356,,1137356,,,1137356,,,
_1462211675523_218338,_1462211675523_218282,,,,,,,false,42,181,SUCCEEDED,57,3131951752,6754570662,0,0,0,12089019522,17376,1286,0,362,42,,10386110,,,2077222,2077222,10635376640,144500486,144500486,32508,289000972,0,7602,27006,3596630,192295591936,1966896746496,487681163264,0,0,,,,182,21,23025890,2302589,2302589,23578511360,12426680140,3566793806,0,0,144500486,3566793806,144500486,0,7602,0,0,0,0,0,0,1,21,181,0,144500486,0,144500486,0,,,,,
_1462211675523_215023,,,,,,,,true,1,0,SUCCEEDED,31,0,119184,0,0,0,118332,167164,311,0,8,1,1,409655,1,1,81931,81931,419486720,1,0,67,0,0,0,81,7460,328798208,1349439488,511180800,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_1462211675523_243804,,158659,28,hadoop06,,,,true,1,0,SUCCEEDED,31,0,118696,0,0,0,117844,166979,311,0,8,1,1,64605,1,1,12921,12921,66155520,1,0,67,0,0,0,211,7620,316850176,1366917120,511705088,0,0,MAPREDUCE,1463744428820,1463744452791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_1462211675523_209765,_1462211675523_209668,,,,,,,false,38,161,SUCCEEDED,56,1830246486,3903373498,0,0,0,10744082004,462736831,1501,0,322,38,,22725900,,,4545180,4545180,23271321600,148059566,87334448,63281,174668896,0,6118,48435,6158500,169179078656,1752493359104,421130141696,0,0,,,,161,10,36182680,3618268,3618268,37051064320,7709477014,2021972178,0,0,87334448,2021972178,87334448,0,6118,0,0,0,0,0,0,,28,161,0,148059566,2513384,87334448,0,,,,,
_1462211675523_220275,_1462211675523_220229,,,,,,,false,1,10,SUCCEEDED,54,77163344,157042593,0,0,0,205280075,81020224,728,0,31,1,,158965,,,31793,31793,162780160,1152540,1152540,27185,2305080,0,10,1363,149620,8605237248,101834690560,24165482496,0,0,,,,10,,1363090,136309,136309,1395804160,195149530,77163304,0,0,10,77163304,1152540,0,10,0,0,0,0,0,0,,1,10,0,1152540,,1152540,,,,,1152540,
_1462211675523_216516,,,,,,,,true,1,0,SUCCEEDED,31,0,119184,0,0,0,118332,167164,311,0,8,1,1,452105,1,1,90421,90421,462955520,1,0,67,0,0,0,140,8020,311930880,1365307392,512229376,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_1462211675523_214404,_1462211675523_214296,,,,,,,false,1,10,SUCCEEDED,49,200,2830756,0,0,0,96375,20,26,0,10,1,,44245,,,8849,8849,45306880,0,0,305,0,0,10,687,34880,6040080384,101802016768,22641901568,0,0,,,,10,1,799720,79972,79972,818913280,0,160,0,0,0,160,0,0,10,0,0,0,0,0,0,,,,,,,,,,,,,
_1462211675523_229349,_1462211675523_228900,,,,,,,false,28,109,SUCCEEDED,57,2874459922,6119436962,0,0,0,7284783614,124237828,3467,0,218,28,,9516645,,,1903329,1903329,9745044480,161973947,161973947,127420,323947894,0,3052,25091,3630310,120120098816,1198363770880,301724073984,0,0,,,,110,4,19275560,1927556,1927556,19738173440,8086014572,3210019214,0,0,161973947,3210019214,161973947,0,3052,0,0,0,0,0,0,1,24,109,0,161973947,629868,161973947,0,,,,,
_1462211675523_222768,_1462211675523_222766,,,,,,,false,1,1,SUCCEEDED,49,20,514653,0,0,0,93904,96,8,0,2,1,,34090,,,6818,6818,34908160,0,0,324,0,0,1,141,6340,1653026816,14841081856,4116709376,0,0,,,,1,1,79090,7909,7909,80988160,0,16,0,0,0,16,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,
_1462211675523_215043,_1462211675523_214921,,,,,,,false,1,10,SUCCEEDED,50,200,2773453,0,0,0,102083,20,26,0,10,1,,40865,,,8173,8173,41845760,0,0,305,0,0,10,1035,37080,5767589888,101834489856,22641901568,0,0,,,,11,1,1197170,119717,119717,1225902080,0,160,0,0,0,160,0,0,10,0,0,0,0,0,0,1,,,,,,,,,,,,
_1462211675523_217279,_1462211675523_217145,,,,,,,false,1,10,SUCCEEDED,49,200,2773063,0,0,0,102083,20,26,0,10,1,,34595,,,6919,6919,35425280,0,0,305,0,0,10,644,33050,6006149120,101786148864,22641901568,0,0,,,,10,1,715430,71543,71543,732600320,0,160,0,0,0,160,0,0,10,0,0,0,0,0,0,,,,,,,,,,,,,
_1462211675523_211577,_1462211675523_211573,,,,,,,false,23,95,SUCCEEDED,56,2123752070,3845274131,0,0,0,1520007570,7170779034,5569,0,190,23,,10935115,,,2187023,2187023,11197557760,86196619,86116318,144428,190323519,0,2185,28723,3650270,115545534464,1037108101120,261505417216,0,0,,,,96,7,16951990,1695199,1695199,17358837760,7652131148,1717887391,0,0,86088319,1717887391,86116318,0,2185,0,0,0,0,0,0,1,16,95,0,86196619,86088319,86116318,,,,,,
_1462211675523_228241,_1462211675523_228237,,,,,,,false,17,65,SUCCEEDED,54,54237382,128786193,0,0,0,4315522571,246035230,801,0,130,17,,14063195,,,2812639,2812639,14400711680,74825640,1409122,45249,2818244,0,1105,27490,3300300,59471978496,716314775552,167793131520,0,0,,,,65,,11719670,1171967,1171967,12000942080,233831616,54253762,0,0,1,54253762,1409122,0,1105,0,0,0,0,0,0,,17,1,0,74825640,1409122,1409122,,,,,,
_1462211675523_210638,_1462211675523_210571,,,,,,,false,1,1,SUCCEEDED,49,20,500413,0,0,0,57148,96,405,0,2,1,,30735,,,6147,6147,31472640,0,0,16145,0,0,1,25,5260,1570410496,14847823872,4116709376,0,0,,,,1,1,47400,4740,4740,48537600,0,16,0,0,0,16,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,
_1462211675523_242017,_1462211675523_241912,90077740,13418,hadoop06,,,,false,52,204,SUCCEEDED,56,4187753423,8666781751,0,0,0,5882547680,8882696766,8068,0,408,52,,38589710,,,7717942,7717942,39515863040,379202561,290761529,209276,581523058,0,10608,75423,10497450,233817317376,2240526876672,557169770496,0,0,MAPREDUCE,1463727901544,1463728771490,205,7,44664210,4466421,4466421,45736151040,14195762679,4413571878,0,0,202326474,4413571878,290761529,0,10608,0,0,0,0,0,0,1,45,204,0,379202561,202326474,290761529,,,,,,
_1462211675523_237085,,,,,,,,true,1,0,SUCCEEDED,31,0,119542,0,0,0,118686,167090,311,0,8,1,1,21597625,1,1,4319525,4319525,22115968000,1,0,67,0,0,0,505,40500,298561536,1363795968,432013312,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_1462211675523_238613,_1462211675523_238611,1834511,458,hadoop05,,,,false,1,3,SUCCEEDED,54,37183798,75391423,0,0,0,135501058,209116781,1312,0,6,1,,855440,,,171088,171088,875970560,10191787,1616690,31968,3233380,0,3,1849,218730,5263945728,34174099456,10055843840,0,0,MAPREDUCE,1463697086137,1463697297456,3,1,641300,64130,64130,656691200,280407667,37183786,0,0,1467981,37183786,1616690,0,3,0,0,0,0,0,0,,,3,0,10191787,1467981,1616690,,,,,,
_1462211675523_245168,_1462211675523_245166,106103423,16881,hadoop02,,,,false,47,180,SUCCEEDED,55,385670,57589950,0,0,0,12175157409,2473355,32749,0,360,47,,55585620,,,11117124,11117124,56919674880,159175996,20420,2389348,40840,0,8460,42661,4987750,158040240128,1982903775232,461938098176,0,0,MAPREDUCE,1463758627654,1463759690189,180,9,43509710,4350971,4350971,44553943040,3135833,517430,0,0,20420,517430,20420,0,8460,0,0,0,0,0,0,,38,1,0,159175996,20420,20420,,,,,,
_1462211675523_237599,,7993920,1419,hadoop04,,,,true,1,0,SUCCEEDED,31,0,119518,0,0,0,118662,167034,311,0,8,1,1,7012785,1,1,1402557,1402557,7181091840,1,0,67,0,0,0,350,19490,384245760,1364074496,478150656,0,0,MAPREDUCE,1463686299877,1463687713324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_1462211675523_208665,,,,,,,,true,1,0,SUCCEEDED,31,0,119542,0,0,0,118686,167087,311,0,8,1,1,3100840,1,1,620168,620168,3175260160,1,0,67,0,0,0,188,13800,334098432,1364549632,510656512,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_1462211675523_214461,_1462211675523_214311,,,,,,,false,1,10,SUCCEEDED,50,200,2830990,0,0,0,96375,20,26,0,10,1,,39460,,,7892,7892,40407040,0,0,305,0,0,10,852,36120,5949919232,101806850048,22641901568,0,0,,,,11,1,873050,87305,87305,894003200,0,160,0,0,0,160,0,0,10,0,0,0,0,0,0,1,,,,,,,,,,,,
_1462211675523_208844,_1462211675523_208841,,,,,,,false,10,40,SUCCEEDED,56,772717038,1484404973,0,0,0,592196648,3120880257,4815,0,80,10,,4725600,,,945120,945120,4839014400,38344715,38305629,127654,81074442,0,400,11362,1532520,46330425344,438256455680,109777518592,0,0,,,,41,1,7303880,730388,730388,7479173120,3352483179,701394761,0,0,38299594,701394761,38305629,0,400,0,0,0,0,0,0,1,9,40,0,38344715,38299594,38305629,,,,,,
_1462211675523_235020,_1462211675523_235018,,,,,,,false,43,162,SUCCEEDED,55,10342253,72434727,0,0,0,10955220573,63567477,29999,0,324,43,,34694690,,,6938938,6938938,35527362560,145043726,577827,2174717,1155654,0,6966,52123,5931790,154351935488,1788782993408,425190752256,0,0,,,,162,10,22531690,2253169,2253169,23072450560,88730426,10917501,0,0,525561,10917501,577827,0,6966,0,0,0,0,0,0,,33,1,0,145043726,525561,577827,,,,,,
_1462211675523_208636,_1462211675523_208439,,,,,,,false,1,2,SUCCEEDED,55,9446196,19655666,0,0,0,84455849,30305158,300,0,4,1,,98040,,,19608,19608,100392960,421216,421216,11825,842432,0,2,443,28860,2479263744,24530972672,6175064064,0,0,,,,3,1,199120,19912,19912,203898880,100183275,9446188,0,0,160857,9446188,421216,0,2,0,0,0,0,0,0,1,,1,0,421216,160857,421216,,,,,,
_1462211675523_215029,_1462211675523_215006,,,,,,,false,1,10,SUCCEEDED,54,10663,2780025,0,0,0,156211,47211,92,0,31,1,,35440,,,7088,7088,36290560,448,448,1745,896,0,10,442,36380,6350888960,101810360320,22641901568,0,0,,,,10,,579810,57981,57981,593725440,47421,10623,0,0,10,10623,448,0,10,0,0,0,0,0,0,,1,10,0,448,,448,,448,,,,
_1462211675523_210872,,,,,,,,true,1,0,SUCCEEDED,31,0,119518,0,0,0,118662,167035,311,0,8,1,1,3670060,1,1,734012,734012,3758141440,1,0,67,0,0,0,250,15410,335933440,1366663168,509083648,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_1462211675523_216092,_1462211675523_215963,,,,,,,false,1,10,SUCCEEDED,49,200,2773141,0,0,0,102083,20,26,0,10,1,,23355,,,4671,4671,23915520,0,0,305,0,0,10,631,29220,5928615936,101791068160,22641901568,0,0,,,,10,1,558110,55811,55811,571504640,0,160,0,0,0,160,0,0,10,0,0,0,0,0,0,,,,,,,,,,,,,
_1462211675523_237312,_1462211675523_237085,,,,,,,false,127,550,SUCCEEDED,57,9196668020,20258573435,0,0,0,36858565936,600041830,4280,0,1100,127,,41911830,,,8382366,8382366,42917713920,447672431,396574241,133467,796146626,0,69850,105416,13255950,578455228416,5973239156736,1477455642624,0,0,,,,551,18,137829660,13782966,13782966,141137571840,34697234269,10915851064,0,0,396574241,10915851064,396574241,0,69850,0,0,0,0,0,0,1,109,550,0,447672431,2998155,396574241,0,,,,,
_1462211675523_209993,_1462211675523_209987,,,,,,,false,12,46,SUCCEEDED,56,1053436437,1878361705,0,0,0,684977225,3598673977,5039,0,92,12,,4582500,,,916500,916500,4692480000,44149443,44105026,133310,100891606,0,552,11689,1695120,54774972416,506552369152,127370002432,0,0,,,,47,9,9712420,971242,971242,9945518080,3866559648,818369537,0,0,44093660,818369537,44105026,0,552,0,0,0,0,0,0,1,3,46,0,44149443,44093660,44105026,,,,,,
_1462211675523_214306,_1462211675523_214303,,,,,,,false,9,36,SUCCEEDED,56,665348460,1341304267,0,0,0,550866805,2794476101,4996,0,72,9,,4473200,,,894640,894640,4580556800,34442520,34419392,132666,68838784,0,324,10549,1445920,41471012864,394504949760,100972625920,0,0,,,,37,4,6792950,679295,679295,6955980800,2999187513,664734272,0,0,34416111,664734272,34419392,0,324,0,0,0,0,0,0,1,5,36,0,34442520,34416111,34419392,,,,,,
_1462211675523_207312,_1462211675523_207310,,,,,,,false,1,1,SUCCEEDED,54,15030294,30572511,0,0,0,31920873,95738830,406,0,2,1,,197310,,,39462,39462,202045440,1841602,751726,9848,1503452,0,1,361,64220,3372302336,14857670656,5168431104,0,0,,,,1,1,200930,20093,20093,205752320,115907885,15030290,0,0,749617,15030290,751726,0,1,0,0,0,0,0,0,,,1,0,1841602,749617,751726,,,,,,
_1462211675523_223515,,,,,,,,true,1,0,SUCCEEDED,31,0,118696,0,0,0,117844,166981,311,0,8,1,1,53795,1,1,10759,10759,55086080,1,0,67,0,0,0,198,7170,313196544,1355063296,511705088,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_1462211675523_224671,,,,,,,,true,1,0,SUCCEEDED,31,0,119512,0,0,0,118656,167014,311,0,8,1,1,356050,1,1,71210,71210,364595200,1,0,67,0,0,0,162,8030,316243968,1361145856,511705088,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_1462211675523_208345,_1462211675523_208341,,,,,,,false,20,87,SUCCEEDED,55,1846229197,3202071315,0,0,0,1414553424,5878831031,1438,0,174,20,,5742810,,,1148562,1148562,5880637440,76683853,69495823,33001,161570015,0,1740,19350,2534130,106212159488,944150040576,235160469504,0,0,,,,88,,16236930,1623693,1623693,16626616320,6261336929,1360011331,0,0,69492511,1360011331,69495823,0,1740,0,0,0,0,0,0,1,20,87,0,76683853,69492511,69495823,,,,,,
_1462211675523_206824,,,,,,,,true,1,0,SUCCEEDED,31,0,119184,0,0,0,118332,167164,311,0,8,1,1,565315,1,1,113063,113063,578882560,1,0,67,0,0,0,152,9920,323809280,1360441344,511180800,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_1462211675523_211035,_1462211675523_211033,,,,,,,false,28,123,SUCCEEDED,56,2888433203,4951799112,0,0,0,1964759246,8878696271,3574,0,246,28,,10752385,,,2150477,2150477,11010442240,110565754,105323711,88810,246486279,0,3444,32775,4180170,150180679680,1333389217792,337220993024,0,0,,,,124,4,25966380,2596638,2596638,26589573120,9447083586,2089951287,0,0,105297049,2089951287,105323711,0,3444,0,0,0,0,0,0,1,24,123,0,110565754,105297049,105323711,,,,,,
_1462211675523_206774,_1462211675523_206765,,,,,,,false,1,10,SUCCEEDED,49,200,2759181,0,0,0,102006,20,26,0,10,1,,29075,,,5815,5815,29772800,0,0,305,0,0,10,495,30330,5881282560,101747142656,22641901568,0,0,,,,10,1,661270,66127,66127,677140480,0,160,0,0,0,160,0,0,10,0,0,0,0,0,0,,,,,,,,,,,,,
_1462211675523_215385,_1462211675523_215234,,,,,,,false,1,10,SUCCEEDED,49,200,2831224,0,0,0,96375,20,26,0,10,1,,37270,,,7454,7454,38164480,0,0,305,0,0,10,797,34480,5833957376,101800460288,22641901568,0,0,,,,10,1,831150,83115,83115,851097600,0,160,0,0,0,160,0,0,10,0,0,0,0,0,0,,,,,,,,,,,,,
_1462211675523_215180,_1462211675523_215178,,,,,,,false,1,1,SUCCEEDED,49,20,514801,0,0,0,93902,96,8,0,2,1,,36860,,,7372,7372,37744640,0,0,323,0,0,1,29,6290,1579335680,14866440192,4116709376,0,0,,,,1,1,60070,6007,6007,61511680,0,16,0,0,0,16,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,
_1462211675523_218942,_1462211675523_218929,,,,,,,false,1,1,SUCCEEDED,49,20,518991,0,0,0,22785,2,8,0,1,1,,67230,,,13446,13446,68843520,0,0,305,0,0,1,42,5100,1429725184,14827020288,4116709376,0,0,,,,1,,65710,6571,6571,67287040,0,16,0,0,0,16,0,0,1,0,0,0,0,0,0,,1,,,,,,,,,,,
_1462211675523_239803,,26589697,4721,hadoop02,,,,true,1,0,SUCCEEDED,31,0,119542,0,0,0,118686,167092,311,0,8,1,1,23541435,1,1,4708287,4708287,24106429440,1,0,67,0,0,0,470,36280,305438720,1365385216,423624704,0,0,MAPREDUCE,1463707841895,1463712559254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_1462211675523_245140,,85904,15,hadoop02,,,,true,1,0,SUCCEEDED,31,0,119286,0,0,0,118430,167075,311,0,8,1,1,17525,1,1,3505,3505,17945600,1,0,67,0,0,0,37,3010,297250816,1356722176,508559360,0,906,MAPREDUCE,1463756233379,1463756245926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_1462211675523_233864,,,,,,,,true,1,0,SUCCEEDED,31,0,119542,0,0,0,118686,167089,311,0,8,1,1,14005115,1,1,2801023,2801023,14341237760,1,0,67,0,0,0,635,29630,340467712,1359028224,460324864,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_1462211675523_207047,,,,,,,,true,1,0,SUCCEEDED,31,0,119245,0,0,0,118389,167014,311,0,8,1,1,284005,1,1,56801,56801,290821120,1,0,67,0,0,0,81,7110,313569280,1363537920,509083648,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_1462211675523_227001,,,,,,,,true,1,0,SUCCEEDED,31,0,119286,0,0,0,118430,167077,311,0,8,1,1,27660,1,1,5532,5532,28323840,1,0,67,0,0,0,87,4760,312004608,1372106752,508035072,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_1462211675523_214499,_1462211675523_214319,,,,,,,false,3,10,SUCCEEDED,56,78442538,166247292,0,0,0,624351929,261115664,476,0,20,3,,459890,,,91978,91978,470927360,2725060,2725060,18035,5450120,0,30,1756,155690,10040082432,112173559808,28290580480,0,0,,,,11,1,1573840,157384,157384,1611612160,726138485,84496169,0,0,1199084,84496169,2725060,0,30,0,0,0,0,0,0,1,2,1,0,2725060,1199084,2725060,,,,,,
_1462211675523_243161,,517873,91,hadoop06,,,,true,1,0,SUCCEEDED,31,0,119184,0,0,0,118332,167159,311,0,8,1,1,360395,1,1,72079,72079,369044480,1,0,67,0,0,0,159,8960,323805184,1364717568,510132224,0,0,MAPREDUCE,1463738681171,1463738765771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_1462211675523_231513,_1462211675523_231510,,,,,,,false,27,116,SUCCEEDED,56,2934567204,5116323059,0,0,0,1890792189,8769733174,7070,0,232,27,,14531840,,,2906368,2906368,14880604160,105677607,105581755,182944,242348097,0,3132,36446,4527490,142437224448,1260683964416,316188655616,0,0,,,,117,3,23070710,2307071,2307071,23624407040,9354476764,2205923251,0,0,105567982,2205923251,105581755,0,3132,0,0,0,0,0,0,1,24,116,0,105677607,105567982,105581755,,,,,,
_1462211675523_233122,_1462211675523_233120,,,,,,,false,85,380,SUCCEEDED,56,11352312132,17719863865,0,0,0,6332545432,27969191429,4595,0,760,85,,36954550,,,7390910,7390910,37841459200,332638147,332637574,99164,811494300,0,32300,103468,13179080,485421678592,4112455888896,1050958888960,0,0,,,,381,15,69397750,6939775,6939775,71063296000,29810265984,7210600085,0,0,332495320,7210600085,332637574,0,32300,0,0,0,0,0,0,1,70,380,0,332638147,332495320,332637574,,,,,,
_1462211675523_219313,_1462211675523_219309,,,,,,,false,1,1,SUCCEEDED,49,20,497893,0,0,0,31744,96,11,0,2,1,,50330,,,10066,10066,51537920,0,0,320,0,0,1,99,6390,1595092992,14849183744,4116709376,0,0,,,,1,1,88760,8876,8876,90890240,0,16,0,0,0,16,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,
_1462211675523_212256,_1462211675523_212201,,,,,,,false,3,10,SUCCEEDED,55,149821588,302874836,0,0,0,656501179,134821766,292,0,31,3,,299700,,,59940,59940,306892800,3730045,3730045,9875,7460090,0,30,2478,254150,16261279744,112246669312,35365322752,0,0,,,,10,1,2095470,209547,209547,2145761280,624027038,149824002,0,0,10,149824002,3730045,0,30,0,0,0,0,0,0,,2,10,0,3730045,,3730045,,,,3730045,,
_1462211675523_236380,_1462211675523_236344,,,,,,,false,5,10,SUCCEEDED,54,477547775,958798372,0,0,0,1199078200,505394806,712,0,31,5,,730745,,,146149,146149,748282880,6728958,6728958,26805,13457916,0,50,5298,403370,25395625984,122540470272,44020269056,0,0,,,,10,,3006830,300683,300683,3078993920,1140586517,477545757,0,0,10,477545757,6728958,0,50,0,0,0,0,0,0,,5,10,0,6728958,,6728958,,,,,6728958,
_1462211675523_235311,_1462211675523_235310,,,,,,,false,41,178,SUCCEEDED,56,4683485052,8018894368,0,0,0,2941453409,13452243689,7743,0,356,41,,21026145,,,4205229,4205229,21530772480,160226753,160102171,197003,372287712,0,7298,51686,6591530,217851891712,1932126363648,484214046720,0,0,,,,179,11,43420870,4342087,4342087,44462970880,14312124082,3419702810,0,0,160087278,3419702810,160102171,0,7298,0,0,0,0,0,0,1,30,178,0,160226753,160087278,160102171,,,,,,
_1462211675523_219147,,,,,,,,true,1,0,SUCCEEDED,31,0,119286,0,0,0,118430,167075,311,0,8,1,1,20400,1,1,4080,4080,20889600,1,0,67,0,0,0,108,5420,315826176,1344114688,509607936,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_1462211675523_214849,_1462211675523_214847,,,,,,,false,1,1,SUCCEEDED,49,20,514645,0,0,0,93902,96,8,0,2,1,,41110,,,8222,8222,42096640,0,0,323,0,0,1,104,6450,1590325248,14848065536,4116709376,0,0,,,,1,1,51780,5178,5178,53022720,0,16,0,0,0,16,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,
